Time,Voltage,Current
41.3350000977516,4.1679,0
41.4300005882978,4.16725,0
41.5250010788441,4.16725,0
41.6299995034933,4.16725,0
41.7320005595684,4.16725,0
41.8309941887856,4.16725,0
41.9259946793318,4.1679,0
42.0349963009357,4.1679,0
42.1279951930046,4.1679,0
42.2319978475571,4.1679,0
42.3339989036322,4.1679,0
42.426997795701,4.1679,0
42.5299946218729,4.1679,0
42.6309999078512,4.1679,0
42.7289977669716,4.1679,0
42.8300030529499,4.16725,0
42.9269950836897,4.1679,0
43.0269945412874,4.1679,0
43.1329987943172,4.1679,0
43.2300008833408,4.1679,0
43.3259971439838,4.1679,0
43.4259966015816,4.1679,0
43.5309950262308,4.1679,0
43.6309944838285,4.1679,0
43.7279965728521,4.1679,0
43.834000825882,4.1679,0
43.9290013164282,4.1679,0
44.0249975770712,4.1679,0
44.1290002316236,4.1679,0
44.2260023206472,4.1679,0
44.3319965153933,4.1679,0
44.431995972991,4.1679,0
44.5300038903952,4.1679,0
44.6260001510382,4.1679,0
44.7249937802553,4.1679,0
44.8309980332851,4.1679,0
44.9259985238314,4.1679,0
45.0320027768612,4.1679,0
45.1309964060783,4.1679,0
45.2279984951019,4.1679,0
45.3309953212738,4.1679,0
45.4299990087748,4.1679,0
45.5329958349466,4.1679,0
45.6299979239702,4.1679,0
45.7340005785227,4.1679,0
45.8249978721142,4.1679,0
45.9299962967634,4.1679,0
46.0299957543612,4.1679,0
46.1310010403395,4.1679,0
46.2269973009825,4.1679,0
46.3249951601028,4.1679,0
46.4309994131327,4.1679,0
46.5350020676851,4.1679,0
46.6289967298508,4.1679,0
46.7289961874485,4.1679,0
46.8259982764721,4.1679,0
46.9329982995987,4.1679,0
47.0300003886223,4.1679,0
47.12999984622,4.1679,0
47.225996106863,4.1679,0
47.3299987614155,4.1679,0
47.4259950220585,4.1679,0
47.5340008735657,4.1679,0
47.6269997656345,4.1679,0
47.7249976247549,4.1679,0
47.8330034762621,4.1679,0
47.9279939085245,4.1679,0
48.0330023914576,4.1679,0
48.1269970536232,4.1679,0
48.233001306653,4.1679,0
48.3269959688187,4.1679,0
48.4319943934679,4.1679,0
48.5309980809689,4.1679,0
48.6280001699924,4.1679,0
48.7239964306355,4.1679,0
48.8289948552847,4.1679,0
48.9320017397404,4.1679,0
49.0309953689575,4.1679,0
49.1290032863617,4.1679,0
49.2329958826303,4.1679,0
49.3249990046024,4.1679,0
49.4340006262064,4.1679,0
49.527995288372,4.1679,0
49.6329937130213,4.1679,0
49.7310016304255,4.1679,0
49.8240005224943,4.16854,0
49.9310005456209,4.1679,0
50.0299941748381,4.1679,0
50.1269962638617,4.1679,0
50.2239983528852,4.16854,0
50.333995744586,4.16854,0
50.4339952021837,4.1679,0
50.5309972912073,4.1679,0
50.6329983472824,4.16854,0
50.7259972393513,4.1679,0
50.8309956640005,4.1679,0
50.9290035814047,4.16854,0
51.0259956121445,4.1679,0
51.1290024966002,4.16854,0
51.2259945273399,4.16854,0
51.3290014117956,4.16854,0
51.4279950410128,4.16854,0
51.5249971300364,4.16854,0
51.631997153163,4.16854,0
51.7319966107607,4.16854,0
51.8260013312101,4.16854,0
51.928998157382,4.16854,0
52.0260002464056,4.16854,0
52.1259997040033,4.16854,0
52.2269949316978,4.16854,0
52.3269943892956,4.16854,0
52.4250023066998,4.16854,0
52.5309965014458,4.16854,0
52.6289943605661,4.16854,0
52.7239948511124,4.16854,0
52.8329964727163,4.16854,0
52.9279969632626,4.16854,0
53.0279964208603,4.16854,0
53.1259942799807,4.16854,0
53.2340001314878,4.16854,0
53.3319979906082,4.16854,0
53.4249968826771,4.16854,0
53.5280037671328,4.16854,0
53.6339979618788,4.16854,0
53.7330016493797,4.16854,0
53.8309995085001,4.16854,0
53.9319947361946,4.16854,0
54.0319941937923,4.16854,0
54.1280005127192,4.16854,0
54.2279999703169,4.16854,0
54.3279994279146,4.16854,0
54.4239956885576,4.16854,0
54.5329973101616,4.16854,0
54.6279978007078,4.16854,0
54.7259956598282,4.16854,0
54.8240035772324,4.16854,0
54.931003600359,4.16854,0
55.0240024924278,4.16854,0
55.1310025155544,4.16854,0
55.2269987761974,4.16854,0
55.3330030292273,4.16854,0
55.4280035197735,4.16854,0
55.5249955505133,4.16854,0
55.6280024349689,4.16854,0
55.7330008596182,4.16854,0
55.8319944888353,4.16854,0
55.9289965778589,4.16854,0
56.0329992324114,4.16854,0
56.1339944601059,4.16854,0
56.2340039759874,4.16854,0
56.3329976052046,4.16854,0
56.427002325654,4.16854,0
56.5299991518259,4.16854,0
56.6279970109463,4.16854,0
56.7270006984472,4.16854,0
56.8240027874708,4.16854,0
56.9319985806942,4.16854,0
57.0260033011436,4.16854,0
57.1290001273155,4.16854,0
57.2260022163391,4.16854,0
57.3260016739368,4.16854,0
57.4319958686829,4.16854,0
57.5280021876097,4.16854,0
57.6289974153042,4.16854,0
57.725003734231,4.16854,0
57.8269947320223,4.16854,0
57.9259984195232,4.16854,0
58.025997877121,4.16854,0
58.1329979002476,4.16854,0
58.2320015877485,4.16854,0
58.3259962499142,4.16854,0
58.4249999374151,4.16854,0
58.5329957306385,4.16854,0
58.6279962211847,4.16854,0
58.7319988757372,4.16854,0
58.8299967348576,4.16854,0
58.9279945939779,4.16854,0
59.0269982814789,4.16854,0
59.1330025345087,4.16854,0
59.2289987951517,4.16854,0
59.3269966542721,4.16854,0
59.4309993088245,4.16854,0
59.5289971679449,4.16854,0
59.6319939941168,4.16854,0
59.7309976816177,4.16854,0
59.8289955407381,4.16854,0
59.9279992282391,4.16854,0
60.02700291574,4.16918,0
60.1270023733377,4.16854,0
60.232000797987,4.16918,0
60.3249996900558,4.16918,0
60.4340013116598,4.16918,0
60.5299975723028,4.16918,0
60.6259938329458,4.16918,0
60.7329938560724,4.16918,0
60.829995945096,4.16854,0
60.9260022640228,4.16918,0
61.0310006886721,4.16918,0
61.1310001462698,4.16918,0
61.226000636816,4.16854,0
61.3280016928911,4.16918,0
61.4339958876371,4.16918,0
61.5320038050413,4.16918,0
61.6280000656843,4.16918,0
61.7309968918562,4.16854,0
61.8289947509766,4.16918,0
61.9259968400002,4.16918,0
62.0250005275011,4.16918,0
62.1259957551956,4.16918,0
62.2259952127934,4.16918,0
62.3279962688684,4.16918,0
62.4279957264662,4.16918,0
62.5319983810186,4.16918,0
62.6269988715649,4.16918,0
62.72899992764,4.16918,0
62.8310009837151,4.16918,0
62.9319962114096,4.16918,0
63.026000931859,4.16918,0
63.1280019879341,4.16918,0
63.2269956171513,4.16918,0
63.3309982717037,4.16918,0
63.4309977293015,4.16918,0
63.5329987853765,4.16918,0
63.6329982429743,4.16918,0
63.732997700572,4.16918,0
63.8299997895956,4.16918,0
63.9299992471933,4.16918,0
64.0259955078363,4.16918,0
64.1310039907694,4.16918,0
64.2259944230318,4.16918,0
64.3319986760616,4.16918,0
64.4260033965111,4.16918,0
64.5310018211603,4.16918,0
64.6280039101839,4.16918,0
64.7319965064526,4.16918,0
64.8249953985214,4.16918,0
64.9280022829771,4.16918,0
65.0249943137169,4.16918,0
65.1280011981726,4.16918,0
65.2250032871962,4.16918,0
65.3309974819422,4.16918,0
65.4259979724884,4.16918,0
65.532997995615,4.16918,0
65.6309958547354,4.16918,0
65.7270021736622,4.16918,0
65.8270016312599,4.16918,0
65.9329958260059,4.16918,0
66.0319995135069,4.16918,0
66.1290016025305,4.16918,0
66.2340000271797,4.16918,0
66.3269989192486,4.16918,0
66.431001573801,4.16918,0
66.5339983999729,4.16918,0
66.6280031204224,4.16918,0
66.7299941182137,4.16918,0
66.8300036340952,4.16918,0
66.9249940663576,4.16918,0
67.0309983193874,4.16918,0
67.1289961785078,4.16918,0
67.2289956361055,4.16918,0
67.3339940607548,4.16918,0
67.432001978159,4.16918,0
67.5309956073761,4.16918,0
67.6279976963997,4.16918,0
67.7259955555201,4.16918,0
67.8290024399757,4.16918,0
67.9249987006187,4.16918,0
68.0290013551712,4.16918,0
68.1260034441948,4.16918,0
68.2299960404634,4.16918,0
68.3330029249191,4.16918,0
68.4249959886074,4.16918,0
68.5269970446825,4.16918,0
68.6330012977123,4.16918,0
68.7280017882586,4.16918,0
68.8330002129078,4.16918,0
68.928000703454,4.16918,0
69.0280001610518,4.16918,0
69.132998585701,4.16918,0
69.2309964448214,4.16918,0
69.3270027637482,4.16918,0
69.4329969584942,4.16918,0
69.5279974490404,4.16918,0
69.634997472167,4.16918,0
69.7319995611906,4.16918,0
69.8290016502142,4.16918,0
69.9290011078119,4.16918,0
70.0319979339838,4.16918,0
70.1330032199621,4.16918,0
70.2310010790825,4.16918,0
70.3299947082996,4.16918,0
70.4249951988459,4.16918,0
70.5309994518757,4.16918,0
70.6269957125187,4.16918,0
70.7269951701164,4.16918,0
70.8289962261915,4.16918,0
70.9269940853119,4.16918,0
71.0300009697676,4.16918,0
71.1329977959394,4.16918,0
71.2279982864857,4.16918,0
71.3279977440834,4.16918,0
71.4309945702553,4.16918,0
71.5290024876595,4.16918,0
71.6270003467798,4.16918,0
71.7279955744743,4.16918,0
71.8249976634979,4.16918,0
71.9339992851019,4.16918,0
72.0269981771708,4.16918,0
72.1299950033426,4.16918,0
72.2269970923662,4.16918,0
72.3299939185381,4.16918,0
72.4269960075617,4.16983,0
72.5250039249659,4.16918,0
72.6269949227571,4.16918,0
72.7300018072128,4.16918,0
72.8279996663332,4.16918,0
72.9309964925051,4.16918,0
73.0250012129545,4.16983,0
73.1299996376038,4.16918,0
73.22500012815,4.16918,0
73.3249995857477,4.16918,0
73.4340012073517,4.16983,0
73.5310032963753,4.16983,0
73.6319985240698,4.16983,0
73.7310022115707,4.16983,0
73.8269984722137,4.16983,0
73.9339984953403,4.16983,0
74.0319963544607,4.16983,0
74.1289984434843,4.16983,0
74.2300037294626,4.16983,0
74.3309989571571,4.16983,0
74.433995783329,4.16983,0
74.5289962738752,4.16983,0
74.6320031583309,4.16983,0
74.7300010174513,4.16983,0
74.8320020735264,4.16983,0
74.925996735692,4.16983,0
75.0309951603413,4.16983,0
75.1299988478422,4.16983,0
75.2279967069626,4.16983,0
75.3270003944635,4.16983,0
75.4249982535839,4.16983,0
75.5329940468073,4.16983,0
75.6339993327856,4.16983,0
75.7330030202866,4.16983,0
75.8330024778843,4.16983,0
75.9289987385273,4.16983,0
76.0260008275509,4.16983,0
76.1260002851486,4.16983,0
76.2289971113205,4.16983,0
76.3250034302473,4.16983,0
76.4329992234707,4.16983,0
76.5269938856363,4.16983,0
76.6329981386662,4.16983,0
76.7309959977865,4.16983,0
76.8239948898554,4.16983,0
76.9279975444078,4.16983,0
77.0270012319088,4.16983,0
77.1249990910292,4.16983,0
77.227995917201,4.16983,0
77.3260038346052,4.16983,0
77.4310022592545,4.16983,0
77.5290001183748,4.16983,0
77.627993747592,4.16983,0
77.7260016649961,4.16983,0
77.828998491168,4.16983,0
77.9319953173399,4.16983,0
78.0249942094088,4.16983,0
78.1300026923418,4.16983,0
78.2269947230816,4.16983,0
78.3329989761114,4.16983,0
78.4270036965609,4.16983,0
78.5289946943521,4.16983,0
78.6309957504272,4.16983,0
78.7270020693541,4.16983,0
78.8249999284744,4.16983,0
78.9329957216978,4.16983,0
79.0299978107214,4.16983,0
79.126999899745,4.16983,0
79.2249977588654,4.16983,0
79.3240014463663,4.16983,0
79.4319972395897,4.16983,0
79.5280035585165,4.16983,0
79.6330019831657,4.16983,0
79.724995046854,4.16983,0
79.8319950699806,4.16983,0
79.9269955605268,4.16983,0
79.9269955605268,4.16983,0
80.9329949319363,4.16983,0
81.940995901823,4.16983,0
82.9369973391294,4.16983,0
83.9390035718679,4.16983,0
84.933003410697,4.16983,0
85.9359953552485,4.16983,0
86.9369957596064,4.16983,0
87.9410035908222,4.16983,0
88.9389965683222,4.16983,0
89.9369996041059,4.16983,0
90.9400016069412,4.16983,0
91.9369988143444,4.16983,0
92.9370034486055,4.16983,0
93.9389996230602,4.16983,0
94.9329994618893,4.16983,0
95.9339998662472,4.16983,0
96.9409950077534,4.16983,0
97.9380022734404,4.17047,0
98.9329978823662,4.16983,0
99.940998852253,4.16983,0
100.939001888037,4.17047,0
101.938996464014,4.17047,0
102.936003729701,4.17047,0
103.936994075775,4.17047,0
104.939000308514,4.17047,0
105.933995917439,4.17047,0
106.934996321797,4.17047,0
107.933995127678,4.17047,0
108.936997130513,4.17047,0
109.935000166297,4.17047,0
110.938002169132,4.17047,0
111.937000975013,4.17047,0
112.935999780893,4.17047,0
113.937995955348,4.17047,0
114.938996359706,4.17047,0
115.939996764064,4.17047,0
116.93599820137,4.17047,0
117.934997007251,4.17047,0
118.94099637866,4.17047,0
119.938999414444,4.17047,0
120.938993990421,4.17047,0
121.936997026205,4.17047,0
122.937001660466,4.17047,0
123.938002064824,4.17047,0
124.937000870705,4.17047,0
125.938001275063,4.17047,0
126.932001113892,4.17047,0
127.940997853875,4.17047,0
128.934997692704,4.17047,0
129.940997064114,4.17047,0
130.936002731323,4.17047,0
131.932999938726,4.17047,0
132.932994514704,4.17047,0
133.939999714494,4.17047,0
134.93499532342,4.17047,0
135.935995727777,4.17047,0
136.938997730613,4.17047,0
137.934003397822,4.17047,0
138.933002203703,4.17047,0
139.93299677968,4.17047,0
140.935998782516,4.17047,0
141.932995989919,4.17047,0
142.935002222657,4.17047,0
143.934001028538,4.17047,0
144.942997768521,4.17047,0
145.939994975924,4.17047,0
146.939003840089,4.17047,0
147.936996817589,4.17047,0
148.93700145185,4.17047,0
149.93600025773,4.17047,0
150.934003293514,4.17047,0
151.934993639588,4.17047,0
152.937995642424,4.17047,0
153.940997645259,4.17047,0
154.94100227952,4.17047,0
155.935002118349,4.17047,0
156.936998292804,4.17047,0
157.937998697162,4.17047,0
158.932994306087,4.17111,0
159.9379979074,4.17047,0
160.93300357461,4.17047,0
161.937997117639,4.17047,0
162.931996956468,4.17111,0
163.932001590729,4.17047,0
164.936995133758,4.17047,0
165.936999768019,4.17111,0
166.938995942473,4.17047,0
167.932000011206,4.17047,0
168.933000415564,4.17111,0
169.937993958592,4.17111,0
170.932999625802,4.17047,0
171.938003227115,4.17047,0
172.939999401569,4.17111,0
173.931997641921,4.17111,0
174.939998611808,4.17111,0
175.93300268054,4.17111,0
176.934003084898,4.17047,0
177.936995029449,4.17111,0
178.934998065233,4.17111,0
179.935998469591,4.17111,0
180.939996242523,4.17111,0
181.940996646881,4.17111,0
182.941001281142,4.17111,0
183.933995291591,4.17111,0
184.936997294426,4.17111,0
185.93500033021,4.17111,0
186.938998103142,4.17111,0
187.937996909022,4.17111,0
188.931996747851,4.17111,0
189.937996119261,4.17111,0
190.940002351999,4.17111,0
191.941998526454,4.17111,0
192.940997332335,4.17111,0
